Number of training steps,Wasserstein distance,Comparison with
1095000,0.009010526315789474,Experts
1095000,0.004494736842105265,Experts
1095000,0.005010526315789477,Experts
1095000,0.006889473684210529,Experts
1095000,0.006900000000000002,Experts
1095000,0.009505263157894739,Experts
1095000,0.006000000000000004,Experts
1095000,0.006584210526315788,Experts
1095000,0.008305263157894743,Experts
1095000,0.007242105263157899,Experts
1095000,0.00695789473684211,Experts
1095000,0.00642105263157895,Experts
1095000,0.007036842105263159,Experts
1095000,0.0065947368421052635,Experts
1095000,0.007563157894736847,Experts
1095000,0.0068263157894736855,Experts
1095000,0.006515789473684212,Experts
1095000,0.00778947368421053,Experts
1095000,0.007952631578947366,Experts
1095000,0.006494736842105265,Experts
1095000,0.011694736842105272,Experts
1095000,0.004731578947368419,Experts
1095000,0.004710526315789476,Experts
1095000,0.006910526315789473,Experts
1095000,0.012942105263157897,Experts
1095000,0.009884210526315785,Experts
1095000,0.007726315789473684,Experts
1095000,0.005963157894736841,Experts
1095000,0.010984210526315792,Experts
1095000,0.007836842105263163,Experts
1095000,0.007957894736842108,Experts
1095000,0.006784210526315791,Experts
1095000,0.00603157894736842,Experts
1095000,0.005131578947368421,Experts
1095000,0.0064,Experts
1095000,0.004173684210526318,Experts
1095000,0.0063947368421052656,Experts
1095000,0.007605263157894741,Experts
1095000,0.008742105263157898,Experts
1095000,0.007573684210526321,Experts
1095000,0.006584210526315791,Experts
1095000,0.004021052631578947,Experts
1095000,0.006026315789473686,Experts
1095000,0.01152105263157895,Experts
1095000,0.005305263157894736,Experts
1095000,0.006194736842105262,Experts
1095000,0.008368421052631582,Experts
1095000,0.006694736842105267,Experts
1095000,0.004936842105263156,Experts
1095000,0.00660526315789474,Experts
1095000,0.006668421052631581,Experts
1095000,0.005889473684210524,Experts
1095000,0.00715263157894737,Experts
1095000,0.008126315789473688,Experts
1095000,0.005742105263157892,Experts
1095000,0.006657894736842107,Experts
1095000,0.006436842105263162,Experts
1095000,0.008015789473684212,Experts
1095000,0.004584210526315789,Experts
1095000,0.00655263157894737,Experts
1095000,0.00530526315789474,Experts
1095000,0.006136842105263154,Experts
1095000,0.004405263157894734,Experts
1095000,0.007252631578947371,Experts
1095000,0.006131578947368423,Experts
1095000,0.004773684210526316,Experts
1095000,0.0013210526315789476,Experts
1095000,0.006689473684210525,Experts
1095000,0.0045210526315789465,Experts
1095000,0.00680526315789474,Experts
1095000,0.008126315789473685,Experts
1095000,0.0043842105263157925,Experts
1095000,0.004057894736842108,Experts
1095000,0.005457894736842107,Experts
1095000,0.004300000000000002,Experts
1095000,0.0060421052631578955,Experts
1095000,0.012721052631578952,Experts
1095000,0.0068842105263157895,Experts
1095000,0.004578947368421053,Experts
1095000,0.006499999999999999,Experts
1095000,0.014547368421052635,Experts
1095000,0.0056052631578947364,Experts
1095000,0.0047894736842105275,Experts
1095000,0.005284210526315788,Experts
1095000,0.004610526315789472,Experts
1095000,0.005578947368421053,Experts
1095000,0.00563157894736842,Experts
1095000,0.0067157894736842106,Experts
1095000,0.009373684210526317,Experts
1095000,0.005589473684210529,Experts
1095000,0.005000000000000002,Experts
1095000,0.003252631578947368,Experts
1095000,0.007536842105263156,Experts
1095000,0.007042105263157893,Experts
1095000,0.005199999999999999,Experts
1095000,0.004663157894736845,Experts
1095000,0.00791578947368421,Experts
1095000,0.0063894736842105265,Experts
1095000,0.013057894736842109,Experts
1095000,0.007505263157894737,Experts
1095000,0.004763157894736842,New customers
1095000,0.009084210526315787,Closest expert
1095000,0.012473684210526317,New customers
1095000,0.008073684210526315,Closest expert
1095000,0.012100000000000005,New customers
1095000,0.009278947368421052,Closest expert
1095000,0.004910526315789471,New customers
1095000,0.008689473684210526,Closest expert
1095000,0.005642105263157893,New customers
1095000,0.009289473684210525,Closest expert
1095000,0.0029526315789473695,New customers
1095000,0.007905263157894736,Closest expert
1095000,0.007457894736842104,New customers
1095000,0.009284210526315789,Closest expert
1095000,0.006505263157894736,New customers
1095000,0.008921052631578946,Closest expert
1095000,0.007973684210526319,New customers
1095000,0.00924736842105263,Closest expert
1095000,0.00704736842105263,New customers
1095000,0.009084210526315788,Closest expert
1095000,0.007173684210526315,New customers
1095000,0.0093,Closest expert
1095000,0.00742105263157895,New customers
1095000,0.008889473684210525,Closest expert
1095000,0.005221052631578947,New customers
1095000,0.008505263157894738,Closest expert
1095000,0.006305263157894739,New customers
1095000,0.009821052631578946,Closest expert
1095000,0.0055894736842105296,New customers
1095000,0.0084,Closest expert
1095000,0.015457894736842106,New customers
1095000,0.008610526315789473,Closest expert
1095000,0.005542105263157897,New customers
1095000,0.009094736842105263,Closest expert
1095000,0.006368421052631579,New customers
1095000,0.00923157894736842,Closest expert
1095000,0.00747368421052632,New customers
1095000,0.008736842105263157,Closest expert
1095000,0.007978947368421052,New customers
1095000,0.009426315789473685,Closest expert
1095000,0.007836842105263158,New customers
1095000,0.009342105263157893,Closest expert
1095000,0.005931578947368422,New customers
1095000,0.00883157894736842,Closest expert
1095000,0.005768421052631581,New customers
1095000,0.008273684210526315,Closest expert
1095000,0.005752631578947367,New customers
1095000,0.007889473684210526,Closest expert
1095000,0.00751578947368421,New customers
1095000,0.009068421052631578,Closest expert
1095000,0.007363157894736847,New customers
1095000,0.008710526315789474,Closest expert
1095000,0.006184210526315792,New customers
1095000,0.008626315789473685,Closest expert
1095000,0.004573684210526314,New customers
1095000,0.008578947368421052,Closest expert
1095000,0.005463157894736841,New customers
1095000,0.007873684210526316,Closest expert
1095000,0.00535263157894737,New customers
1095000,0.008463157894736843,Closest expert
1095000,0.004468421052631579,New customers
1095000,0.008831578947368421,Closest expert
1095000,0.008189473684210531,New customers
1095000,0.00813157894736842,Closest expert
1095000,0.008042105263157897,New customers
1095000,0.008847368421052632,Closest expert
1095000,0.005736842105263158,New customers
1095000,0.008557894736842105,Closest expert
1095000,0.00514736842105263,New customers
1095000,0.008763157894736842,Closest expert
1095000,0.006173684210526317,New customers
1095000,0.008926315789473685,Closest expert
1095000,0.003536842105263162,New customers
1095000,0.008710526315789474,Closest expert
1095000,0.009231578947368426,New customers
1095000,0.008752631578947368,Closest expert
1095000,0.003736842105263161,New customers
1095000,0.0076,Closest expert
1095000,0.004815789473684213,New customers
1095000,0.00816842105263158,Closest expert
1095000,0.007347368421052634,New customers
1095000,0.009163157894736842,Closest expert
1095000,0.007726315789473685,New customers
1095000,0.008984210526315789,Closest expert
1095000,0.01208947368421053,New customers
1095000,0.008742105263157895,Closest expert
1095000,0.004636842105263158,New customers
1095000,0.008142105263157891,Closest expert
1095000,0.004689473684210525,New customers
1095000,0.008805263157894736,Closest expert
1095000,0.008942105263157897,New customers
1095000,0.008652631578947368,Closest expert
1095000,0.00797368421052632,New customers
1095000,0.008510526315789474,Closest expert
1095000,0.005378947368421055,New customers
1095000,0.008889473684210527,Closest expert
1095000,0.0058210526315789456,New customers
1095000,0.009073684210526315,Closest expert
1095000,0.0070263157894736835,New customers
1095000,0.0077263157894736844,Closest expert
1095000,0.004946421052631576,Average expert
2190000,0.004363157894736841,Experts
2190000,0.0018684210526315795,Experts
2190000,0.0024473684210526312,Experts
2190000,0.006684210526315789,Experts
2190000,0.0027473684210526316,Experts
2190000,0.011142105263157894,Experts
2190000,0.0075842105263157905,Experts
2190000,0.005784210526315789,Experts
2190000,0.009278947368421053,Experts
2190000,0.00643157894736842,Experts
2190000,0.00783157894736842,Experts
2190000,0.006347368421052629,Experts
2190000,0.0037631578947368407,Experts
2190000,0.0030210526315789478,Experts
2190000,0.009052631578947368,Experts
2190000,0.006594736842105261,Experts
2190000,0.002121052631578948,Experts
2190000,0.005147368421052631,Experts
2190000,0.0039421052631578935,Experts
2190000,0.002947368421052632,Experts
2190000,0.012105263157894737,Experts
2190000,0.0038631578947368444,Experts
2190000,0.0019789473684210515,Experts
2190000,0.0034421052631578956,Experts
2190000,0.013700000000000002,Experts
2190000,0.006621052631578947,Experts
2190000,0.004405263157894735,Experts
2190000,0.002852631578947367,Experts
2190000,0.00993157894736842,Experts
2190000,0.007457894736842108,Experts
2190000,0.007926315789473682,Experts
2190000,0.003189473684210526,Experts
2190000,0.003931578947368422,Experts
2190000,0.0021105263157894737,Experts
