Number of training steps,Wasserstein distance,Comparison with
1095000,0.008857894736842108,Experts
1095000,0.0062157894736842145,Experts
1095000,0.006147368421052636,Experts
1095000,0.006957894736842112,Experts
1095000,0.006726315789473688,Experts
1095000,0.010905263157894743,Experts
1095000,0.006236842105263164,Experts
1095000,0.006878947368421053,Experts
1095000,0.009421052631578953,Experts
1095000,0.006673684210526322,Experts
1095000,0.008652631578947375,New customers
1095000,0.009526315789473692,Closest expert
1095000,0.00765789473684211,New customers
1095000,0.005768421052631584,Closest expert
1095000,0.0075736842105263175,New customers
1095000,0.00607368421052632,Closest expert
1095000,0.007636842105263161,New customers
1095000,0.007784210526315793,Closest expert
1095000,0.008005263157894744,New customers
1095000,0.008689473684210535,Closest expert
1095000,0.0061473684210526375,New customers
1095000,0.006621052631578955,Closest expert
1095000,0.007705263157894741,New customers
1095000,0.007978947368421056,Closest expert
1095000,0.007126315789473691,New customers
1095000,0.005731578947368425,Closest expert
1095000,0.00848421052631579,New customers
1095000,0.008231578947368421,Closest expert
1095000,0.007247368421052635,New customers
1095000,0.007100000000000003,Closest expert
1095000,0.012347368421052636,New customers
1095000,0.010615789473684216,Closest expert
1095000,0.006026315789473685,New customers
1095000,0.008247368421052632,Closest expert
1095000,0.00687368421052632,New customers
1095000,0.007152631578947372,Closest expert
1095000,0.006800000000000004,New customers
1095000,0.008363157894736845,Closest expert
1095000,0.012952631578947374,New customers
1095000,0.011036842105263164,Closest expert
1095000,0.009273684210526318,New customers
1095000,0.008910526315789476,Closest expert
1095000,0.00868421052631579,New customers
1095000,0.008194736842105263,Closest expert
1095000,0.006036842105263161,New customers
1095000,0.006747368421052636,Closest expert
1095000,0.0113421052631579,New customers
1095000,0.01044736842105264,Closest expert
1095000,0.007563157894736849,New customers
1095000,0.00692631578947369,Closest expert
1095000,0.00787368421052632,New customers
1095000,0.010463157894736848,Closest expert
1095000,0.007147368421052635,New customers
1095000,0.006842105263157898,Closest expert
1095000,0.005278947368421057,New customers
1095000,0.007315789473684212,Closest expert
1095000,0.006052631578947374,New customers
1095000,0.006536842105263162,Closest expert
1095000,0.005715789473684215,New customers
1095000,0.006284210526315796,Closest expert
1095000,0.005878947368421057,New customers
1095000,0.006652631578947373,Closest expert
1095000,0.007405263157894739,New customers
