Number of training steps,Wasserstein distance,Comparison with
1095000,0.011084210526315788,Experts
1095000,0.009273684210526316,Experts
1095000,0.008215789473684215,Experts
1095000,0.004894736842105266,Experts
1095000,0.008015789473684212,Experts
1095000,0.004352631578947372,Experts
1095000,0.006715789473684213,Experts
1095000,0.009289473684210523,Experts
1095000,0.006226315789473689,Experts
1095000,0.006321052631578949,Experts
1095000,0.004573684210526322,New customers
1095000,0.005721052631578952,Closest expert
1095000,0.010184210526315794,New customers
1095000,0.008515789473684216,Closest expert
1095000,0.01004736842105263,New customers
1095000,0.009210526315789475,Closest expert
1095000,0.007378947368421053,New customers
1095000,0.0071,Closest expert
1095000,0.005389473684210532,New customers
1095000,0.0060263157894736895,Closest expert
1095000,0.0056368421052631614,New customers
1095000,0.006210526315789477,Closest expert
1095000,0.007726315789473686,New customers
1095000,0.008057894736842108,Closest expert
1095000,0.00912105263157895,New customers
1095000,0.007873684210526321,Closest expert
1095000,0.008789473684210524,New customers
1095000,0.008826315789473682,Closest expert
1095000,0.009152631578947369,New customers
1095000,0.008547368421052633,Closest expert
1095000,0.006163157894736848,New customers
1095000,0.0046526315789473735,Closest expert
1095000,0.0062999999999999974,New customers
1095000,0.008642105263157892,Closest expert
1095000,0.008757894736842107,New customers
1095000,0.009415789473684212,Closest expert
1095000,0.006778947368421051,New customers
1095000,0.009031578947368418,Closest expert
1095000,0.006878947368421057,New customers
1095000,0.004921052631578951,Closest expert
1095000,0.010073684210526315,New customers
1095000,0.009978947368421054,Closest expert
1095000,0.009531578947368419,New customers
1095000,0.009347368421052629,Closest expert
1095000,0.007789473684210527,New customers
1095000,0.007700000000000002,Closest expert
1095000,0.0051105263157894786,New customers
1095000,0.004657894736842112,Closest expert
1095000,0.006126315789473686,New customers
1095000,0.00572105263157895,Closest expert
1095000,0.0028000000000000017,New customers
1095000,0.004289473684210531,Closest expert
1095000,0.009263157894736845,New customers
1095000,0.008473684210526317,Closest expert
1095000,0.006768421052631576,New customers
1095000,0.009405263157894733,Closest expert
1095000,0.00836842105263158,New customers
1095000,0.008642105263157895,Closest expert
1095000,0.0051894736842105285,New customers
1095000,0.005636842105263162,Closest expert
1095000,0.008278947368421054,New customers
1095000,0.009084210526315788,Closest expert
1095000,0.008963157894736841,New customers
1095000,0.008473684210526317,Closest expert
1095000,0.00457368421052632,New customers
1095000,0.005842105263157899,Closest expert
1095000,0.007563157894736846,New customers
1095000,0.006315789473684214,Closest expert
1095000,0.004884210526315795,New customers
1095000,0.0057842105263157945,Closest expert
1095000,0.010126315789473683,New customers
1095000,0.009673684210526315,Closest expert
1095000,0.00713684210526316,New customers
1095000,0.008515789473684214,Closest expert
1095000,0.00840526315789474,New customers
1095000,0.00815263157894737,Closest expert
1095000,0.006178947368421056,New customers
1095000,0.005200000000000005,Closest expert
1095000,0.007094736842105265,New customers
1095000,0.007815789473684212,Closest expert
1095000,0.006605263157894737,New customers
1095000,0.005294736842105266,Closest expert
1095000,0.00475789473684211,New customers
1095000,0.0059789473684210585,Closest expert
1095000,0.005684210526315797,New customers
1095000,0.006331578947368428,Closest expert
1095000,0.00666315789473684,New customers
1095000,0.008957894736842104,Closest expert
1095000,0.004600000000000002,New customers
1095000,0.00548947368421053,Closest expert
1095000,0.003826315789473687,New customers
1095000,0.005094736842105266,Closest expert
1095000,0.007999999999999997,New customers
1095000,0.009915789473684208,Closest expert
1095000,0.00485263157894737,New customers
1095000,0.0052263157894736866,Closest expert
1095000,0.00825263157894737,New customers
1095000,0.006452631578947371,Closest expert
1095000,0.007547368421052627,New customers
1095000,0.009999999999999995,Closest expert
1095000,0.0028473684210526336,New customers
1095000,0.00523684210526316,Closest expert
1095000,0.006078947368421056,New customers
1095000,0.006105263157894741,Closest expert
1095000,0.008926315789473687,New customers
1095000,0.008005263157894741,Closest expert
1095000,0.003668421052631578,New customers
1095000,0.008226315789473687,Closest expert
1095000,0.009368421052631581,New customers
1095000,0.00818947368421053,Closest expert
1095000,0.0063231578947368396,Average expert
2190000,0.007647368421052632,Experts
2190000,0.005410526315789477,Experts
2190000,0.005084210526315791,Experts
2190000,0.0059157894736842145,Experts
2190000,0.0048473684210526315,Experts
2190000,0.011389473684210531,Experts
2190000,0.006915789473684214,Experts
2190000,0.0051210526315789455,Experts
2190000,0.008047368421052638,Experts
2190000,0.0074105263157894785,Experts
2190000,0.008315789473684212,New customers
2190000,0.009147368421052635,Closest expert
2190000,0.006763157894736844,New customers
2190000,0.004805263157894739,Closest expert
2190000,0.005757894736842105,New customers
2190000,0.00496842105263158,Closest expert
2190000,0.004868421052631579,New customers
2190000,0.004926315789473685,Closest expert
2190000,0.007931578947368425,New customers
2190000,0.008631578947368428,Closest expert
2190000,0.005084210526315793,New customers
2190000,0.005536842105263162,Closest expert
2190000,0.004578947368421052,New customers
2190000,0.004684210526315789,Closest expert
2190000,0.006068421052631582,New customers
2190000,0.004689473684210529,Closest expert
2190000,0.005747368421052632,New customers
2190000,0.005336842105263157,Closest expert
2190000,0.005589473684210526,New customers
2190000,0.005489473684210525,Closest expert
2190000,0.012963157894736848,New customers
2190000,0.011231578947368426,Closest expert
2190000,0.004836842105263157,New customers
2190000,0.006957894736842104,Closest expert
2190000,0.004426315789473686,New customers
2190000,0.005215789473684214,Closest expert
2190000,0.005326315789473686,New customers
2190000,0.006536842105263157,Closest expert
2190000,0.01311052631578948,New customers
2190000,0.011152631578947372,Closest expert
2190000,0.007452631578947367,New customers
2190000,0.006936842105263158,Closest expert
2190000,0.006131578947368422,New customers
2190000,0.005510526315789473,Closest expert
2190000,0.0045210526315789465,New customers
2190000,0.00503157894736842,Closest expert
2190000,0.01133684210526316,New customers
2190000,0.010442105263157898,Closest expert
2190000,0.007573684210526321,New customers
2190000,0.006936842105263161,Closest expert
2190000,0.007942105263157896,New customers
2190000,0.010531578947368425,Closest expert
2190000,0.006242105263157894,New customers
2190000,0.006168421052631579,Closest expert
2190000,0.004505263157894738,New customers
2190000,0.005805263157894737,Closest expert
2190000,0.004184210526315791,New customers
2190000,0.004536842105263159,Closest expert
2190000,0.00478947368421053,New customers
2190000,0.006394736842105267,Closest expert
2190000,0.0037631578947368454,New customers
2190000,0.00498947368421053,Closest expert
2190000,0.005347368421052633,New customers
2190000,0.005473684210526316,Closest expert
2190000,0.008568421052631581,New customers
2190000,0.008989473684210532,Closest expert
2190000,0.007573684210526321,New customers
2190000,0.006473684210526319,Closest expert
2190000,0.00808947368421053,New customers
2190000,0.008868421052631584,Closest expert
2190000,0.0064421052631578974,New customers
2190000,0.005794736842105265,Closest expert
2190000,0.0038578947368421036,New customers
2190000,0.005810526315789473,Closest expert
2190000,0.00435263157894737,New customers
2190000,0.005026315789473683,Closest expert
2190000,0.0119421052631579,New customers
2190000,0.010778947368421056,Closest expert
2190000,0.004536842105263158,New customers
2190000,0.0053052631578947365,Closest expert
2190000,0.004342105263157897,New customers
2190000,0.0059736842105263185,Closest expert
2190000,0.008642105263157897,New customers
2190000,0.009110526315789477,Closest expert
2190000,0.007884210526315794,New customers
2190000,0.0085421052631579,Closest expert
2190000,0.0032315789473684195,New customers
2190000,0.005694736842105261,Closest expert
2190000,0.005578947368421057,New customers
2190000,0.006763157894736847,Closest expert
2190000,0.007242105263157899,New customers
2190000,0.006621052631578953,Closest expert
2190000,0.004989473684210525,New customers
2190000,0.0065789473684210505,Closest expert
2190000,0.004731578947368425,New customers
2190000,0.005736842105263163,Closest expert
2190000,0.006852631578947372,New customers
2190000,0.005710526315789478,Closest expert
2190000,0.004394736842105261,New customers
2190000,0.006542105263157893,Closest expert
2190000,0.006910526315789476,New customers
2190000,0.006684210526315793,Closest expert
2190000,0.0057842105263157945,New customers
2190000,0.006921052631578952,Closest expert
