Number of training steps,Wasserstein distance,Comparison with
1095000,0.011126315789473686,Experts
1095000,0.008000000000000004,Experts
1095000,0.00896842105263158,Experts
1095000,0.006236842105263161,Experts
1095000,0.00820526315789474,Experts
1095000,0.007573684210526321,Experts
1095000,0.006005263157894741,Experts
1095000,0.009689473684210522,Experts
1095000,0.007047368421052639,Experts
1095000,0.006321052631578951,Experts
1095000,0.005742105263157902,Experts
1095000,0.010326315789473689,Experts
1095000,0.008157894736842109,Experts
1095000,0.00922105263157895,Experts
1095000,0.005847368421052639,Experts
1095000,0.004889473684210531,Experts
1095000,0.008526315789473687,Experts
1095000,0.009157894736842108,Experts
1095000,0.009631578947368418,Experts
1095000,0.009905263157894738,Experts
1095000,0.00909473684210527,Experts
1095000,0.007168421052631578,Experts
1095000,0.008584210526315793,Experts
1095000,0.00622105263157895,Experts
1095000,0.009468421052631586,Experts
1095000,0.010863157894736842,Experts
1095000,0.009378947368421051,Experts
1095000,0.008431578947368422,Experts
1095000,0.009147368421052637,Experts
1095000,0.006952631578947374,Experts
1095000,0.004768421052631583,Experts
1095000,0.009947368421052634,Experts
1095000,0.006768421052631581,Experts
1095000,0.010115789473684212,Experts
1095000,0.005484210526315791,Experts
1095000,0.008584210526315793,Experts
1095000,0.00945263157894737,Experts
1095000,0.004873684210526322,Experts
1095000,0.00665789473684211,Experts
1095000,0.00565789473684211,Experts
1095000,0.009252631578947372,Experts
1095000,0.006721052631578949,Experts
1095000,0.009068421052631583,Experts
1095000,0.009957894736842113,Experts
1095000,0.007868421052631582,Experts
1095000,0.0067210526315789505,Experts
1095000,0.004036842105263164,Experts
1095000,0.006536842105263162,Experts
1095000,0.006510526315789471,Experts
1095000,0.004821052631578951,Experts
1095000,0.004800000000000005,Experts
1095000,0.0072894736842105245,Experts
1095000,0.005431578947368423,Experts
1095000,0.008415789473684213,Experts
1095000,0.006499999999999999,Experts
1095000,0.003742105263157899,Experts
1095000,0.006189473684210531,Experts
1095000,0.010200000000000002,Experts
1095000,0.004194736842105262,Experts
1095000,0.00853684210526316,Experts
1095000,0.00818947368421053,Experts
1095000,0.007726315789473684,Experts
1095000,0.006426315789473681,Experts
1095000,0.005715789473684217,Experts
1095000,0.009405263157894738,Experts
1095000,0.00786842105263158,Experts
1095000,0.005636842105263159,Experts
1095000,0.008884210526315788,Experts
1095000,0.008826315789473686,Experts
1095000,0.005357894736842108,Experts
1095000,0.010378947368421054,Experts
1095000,0.0079421052631579,Experts
1095000,0.007436842105263164,Experts
1095000,0.009657894736842107,Experts
1095000,0.0074842105263157955,Experts
1095000,0.010152631578947368,Experts
1095000,0.010178947368421058,Experts
1095000,0.008521052631578947,Experts
1095000,0.005989473684210527,Experts
1095000,0.007894736842105262,Experts
1095000,0.012221052631578952,Experts
1095000,0.00723684210526316,Experts
1095000,0.008273684210526318,Experts
1095000,0.006842105263157895,Experts
1095000,0.006384210526315785,Experts
1095000,0.008968421052631582,Experts
1095000,0.005826315789473684,Experts
1095000,0.007142105263157896,Experts
1095000,0.008026315789473687,Experts
1095000,0.008005263157894743,Experts
1095000,0.008810526315789479,Experts
1095000,0.004005263157894737,Experts
1095000,0.008963157894736841,Experts
1095000,0.007284210526315789,Experts
1095000,0.008663157894736843,Experts
1095000,0.007442105263157898,Experts
1095000,0.008331578947368422,Experts
1095000,0.008668421052631579,Experts
1095000,0.011136842105263162,Experts
1095000,0.004042105263157899,Experts
1095000,0.00782105263157895,New customers
1095000,0.01118421052631579,Closest expert
1095000,0.009847368421052638,New customers
1095000,0.011131578947368425,Closest expert
1095000,0.0107421052631579,New customers
