Number of training steps,Wasserstein distance,Comparison with
1095000,0.01183157894736842,Experts
1095000,0.00898947368421053,Experts
1095000,0.00885263157894737,Experts
1095000,0.006394736842105269,Experts
1095000,0.009205263157894737,Experts
1095000,0.007405263157894745,Experts
1095000,0.006863157894736846,Experts
1095000,0.01011578947368421,Experts
1095000,0.007089473684210534,Experts
1095000,0.005978947368421061,Experts
1095000,0.006436842105263164,Experts
1095000,0.009700000000000002,Experts
1095000,0.010042105263157896,Experts
1095000,0.008910526315789473,Experts
1095000,0.006942105263157901,Experts
1095000,0.0061210526315789516,Experts
1095000,0.00954736842105263,Experts
1095000,0.008768421052631583,Experts
1095000,0.009152631578947367,Experts
1095000,0.010421052631578947,Experts
1095000,0.008389473684210533,Experts
1095000,0.007605263157894738,Experts
1095000,0.007347368421052638,Experts
1095000,0.007273684210526316,Experts
1095000,0.009889473684210535,Experts
1095000,0.010621052631578948,Experts
1095000,0.009321052631578947,Experts
1095000,0.008973684210526318,Experts
1095000,0.011121052631578955,Experts
1095000,0.005221052631578952,Experts
1095000,0.00567368421052632,Experts
1095000,0.009415789473684214,Experts
1095000,0.006494736842105265,Experts
1095000,0.00758947368421053,Experts
1095000,0.004768421052631584,Experts
1095000,0.00687368421052632,Experts
1095000,0.00890526315789474,Experts
1095000,0.004478947368421058,Experts
1095000,0.007247368421052638,Experts
1095000,0.006163157894736849,Experts
1095000,0.008994736842105264,Experts
1095000,0.006847368421052635,Experts
1095000,0.008926315789473687,Experts
1095000,0.01171052631578948,Experts
1095000,0.006915789473684211,Experts
1095000,0.007757894736842106,Experts
1095000,0.006478947368421059,Experts
1095000,0.006421052631578955,Experts
1095000,0.006542105263157896,Experts
1095000,0.005126315789473687,Experts
1095000,0.006094736842105269,Experts
1095000,0.006873684210526316,Experts
1095000,0.005794736842105265,Experts
1095000,0.008842105263157898,Experts
1095000,0.0069999999999999975,Experts
1095000,0.005236842105263162,Experts
1095000,0.006084210526315794,Experts
1095000,0.010426315789473686,Experts
1095000,0.004394736842105262,Experts
1095000,0.010910526315789476,Experts
1095000,0.007052631578947373,Experts
1095000,0.0066631578947368405,Experts
1095000,0.005821052631578947,Experts
1095000,0.0059000000000000085,Experts
1095000,0.009368421052631581,Experts
1095000,0.008215789473684213,Experts
1095000,0.0069894736842105246,Experts
1095000,0.009468421052631579,Experts
1095000,0.008894736842105263,Experts
1095000,0.007278947368421055,Experts
1095000,0.010389473684210528,Experts
1095000,0.00820526315789474,Experts
1095000,0.0069578947368421126,Experts
1095000,0.008278947368421056,Experts
1095000,0.008184210526315792,Experts
1095000,0.009463157894736845,Experts
1095000,0.011684210526315797,Experts
1095000,0.006931578947368424,Experts
1095000,0.006857894736842109,Experts
1095000,0.0072105263157894745,Experts
1095000,0.013178947368421057,Experts
1095000,0.0069736842105263186,Experts
1095000,0.00862105263157895,Experts
1095000,0.008052631578947367,Experts
1095000,0.006599999999999998,Experts
1095000,0.007184210526315794,Experts
1095000,0.0046684210526315795,Experts
1095000,0.007721052631578948,Experts
1095000,0.008000000000000007,Experts
1095000,0.00912105263157895,Experts
1095000,0.008242105263157898,Experts
1095000,0.00523157894736842,Experts
1095000,0.008515789473684211,Experts
1095000,0.009099999999999997,Experts
1095000,0.008947368421052634,Experts
1095000,0.007173684210526323,Experts
1095000,0.008621052631578948,Experts
1095000,0.009757894736842108,Experts
1095000,0.010189473684210531,Experts
1095000,0.005915789473684216,Experts
1095000,0.006536842105263164,New customers
1095000,0.010468421052631583,Closest expert
1095000,0.010278947368421058,New customers
1095000,0.011247368421052633,Closest expert
1095000,0.011457894736842111,New customers
1095000,0.010000000000000002,Closest expert
1095000,0.006831578947368419,New customers
1095000,0.011673684210526315,Closest expert
1095000,0.007857894736842107,New customers
1095000,0.01190526315789474,Closest expert
1095000,0.007026315789473688,New customers
1095000,0.011363157894736844,Closest expert
1095000,0.00878947368421053,New customers
1095000,0.010700000000000003,Closest expert
1095000,0.009473684210526318,New customers
1095000,0.01188947368421053,Closest expert
1095000,0.009847368421052634,New customers
1095000,0.010831578947368423,Closest expert
1095000,0.008221052631578948,New customers
1095000,0.011026315789473684,Closest expert
1095000,0.007552631578947367,New customers
1095000,0.010552631578947367,Closest expert
1095000,0.007647368421052636,New customers
1095000,0.01093157894736842,Closest expert
1095000,0.00754736842105263,New customers
1095000,0.011052631578947366,Closest expert
1095000,0.008836842105263162,New customers
1095000,0.0109,Closest expert
1095000,0.00842105263157895,New customers
1095000,0.01060526315789474,Closest expert
1095000,0.01138947368421053,New customers
1095000,0.01182105263157895,Closest expert
1095000,0.008110526315789476,New customers
1095000,0.010973684210526316,Closest expert
1095000,0.006542105263157896,New customers
1095000,0.010689473684210526,Closest expert
1095000,0.007436842105263165,New customers
1095000,0.01202105263157895,Closest expert
1095000,0.009778947368421052,New customers
1095000,0.01126842105263158,Closest expert
1095000,0.008684210526315789,New customers
1095000,0.011842105263157895,Closest expert
1095000,0.008494736842105263,New customers
1095000,0.011110526315789473,Closest expert
1095000,0.010205263157894738,New customers
1095000,0.012405263157894735,Closest expert
1095000,0.007778947368421053,New customers
1095000,0.01073684210526316,Closest expert
1095000,0.007642105263157899,New customers
1095000,0.010631578947368424,Closest expert
1095000,0.005984210526315797,New customers
1095000,0.011347368421052634,Closest expert
1095000,0.009215789473684212,New customers
1095000,0.011894736842105263,Closest expert
1095000,0.00676842105263158,New customers
1095000,0.01125263157894737,Closest expert
1095000,0.008126315789473683,New customers
1095000,0.011131578947368423,Closest expert
1095000,0.007894736842105267,New customers
1095000,0.009873684210526317,Closest expert
1095000,0.00725263157894737,New customers
1095000,0.011289473684210528,Closest expert
1095000,0.00820526315789474,New customers
1095000,0.010521052631578947,Closest expert
1095000,0.005394736842105269,New customers
1095000,0.01082105263157895,Closest expert
1095000,0.005773684210526317,New customers
1095000,0.010263157894736846,Closest expert
1095000,0.006610526315789474,New customers
1095000,0.010663157894736845,Closest expert
1095000,0.009073684210526317,New customers
1095000,0.010721052631578947,Closest expert
1095000,0.008057894736842111,New customers
1095000,0.011131578947368421,Closest expert
1095000,0.006357894736842112,New customers
1095000,0.010515789473684211,Closest expert
1095000,0.0078421052631579,New customers
1095000,0.010568421052631581,Closest expert
1095000,0.008052631578947372,New customers
1095000,0.0102,Closest expert
1095000,0.009452631578947369,New customers
1095000,0.010378947368421052,Closest expert
1095000,0.009410526315789475,New customers
1095000,0.011484210526315793,Closest expert
1095000,0.011163157894736849,New customers
1095000,0.010136842105263161,Closest expert
1095000,0.005052631578947366,New customers
1095000,0.010689473684210526,Closest expert
1095000,0.0056578947368421065,New customers
1095000,0.010326315789473687,Closest expert
1095000,0.010010526315789477,New customers
1095000,0.011005263157894737,Closest expert
1095000,0.00542631578947369,New customers
1095000,0.010121052631578947,Closest expert
1095000,0.008794736842105265,New customers
1095000,0.011626315789473683,Closest expert
1095000,0.0064842105263157885,New customers
1095000,0.010926315789473687,Closest expert
1095000,0.010026315789473682,New customers
1095000,0.01128421052631579,Closest expert
1095000,0.006362315789473683,Average expert
2190000,0.006910526315789475,Experts
2190000,0.005042105263157898,Experts
2190000,0.006347368421052634,Experts
2190000,0.005531578947368426,Experts
2190000,0.004900000000000001,Experts
2190000,0.010300000000000002,Experts
2190000,0.006163157894736846,Experts
2190000,0.005142105263157894,Experts
2190000,0.008215789473684213,Experts
2190000,0.007378947368421058,Experts
2190000,0.0076578947368421075,Experts
2190000,0.007752631578947369,Experts
2190000,0.006500000000000001,Experts
2190000,0.005063157894736842,Experts
2190000,0.007994736842105266,Experts
2190000,0.005352631578947371,Experts
2190000,0.0049368421052631605,Experts
2190000,0.007305263157894738,Experts
2190000,0.005615789473684211,Experts
2190000,0.0051,Experts
2190000,0.01223684210526316,Experts
2190000,0.0034473684210526304,Experts
2190000,0.004147368421052635,Experts
2190000,0.005036842105263158,Experts
2190000,0.012710526315789478,Experts
2190000,0.008721052631578945,Experts
2190000,0.006852631578947369,Experts
2190000,0.004494736842105264,Experts
2190000,0.010894736842105266,Experts
2190000,0.007647368421052636,Experts
2190000,0.007784210526315791,Experts
2190000,0.005536842105263159,Experts
2190000,0.004273684210526317,Experts
2190000,0.005084210526315793,Experts
2190000,0.005447368421052635,Experts
2190000,0.0042157894736842135,Experts
2190000,0.004731578947368423,Experts
2190000,0.008910526315789476,Experts
2190000,0.007147368421052637,Experts
2190000,0.008263157894736846,Experts
2190000,0.006126315789473686,Experts
2190000,0.0030684210526315788,Experts
2190000,0.00462105263157895,Experts
2190000,0.01137368421052632,Experts
2190000,0.004431578947368422,Experts
2190000,0.005542105263157897,Experts
2190000,0.008594736842105266,Experts
2190000,0.007910526315789477,Experts
2190000,0.003526315789473684,Experts
2190000,0.005431578947368425,Experts
2190000,0.008110526315789476,Experts
2190000,0.004163157894736841,Experts
2190000,0.005352631578947371,Experts
2190000,0.007394736842105267,Experts
2190000,0.004642105263157892,Experts
2190000,0.007247368421052634,Experts
2190000,0.005494736842105266,Experts
2190000,0.008215789473684211,Experts
2190000,0.0032157894736842105,Experts
2190000,0.005542105263157896,Experts
2190000,0.004773684210526319,Experts
2190000,0.004215789473684209,Experts
2190000,0.002221052631578946,Experts
2190000,0.007994736842105265,Experts
2190000,0.0067421052631578965,Experts
2190000,0.003957894736842106,Experts
2190000,0.002031578947368421,Experts
2190000,0.00635263157894737,Experts
2190000,0.0050157894736842104,Experts
2190000,0.0057421052631578965,Experts
2190000,0.006731578947368421,Experts
2190000,0.00545263157894737,Experts
2190000,0.0034578947368421077,Experts
2190000,0.004400000000000004,Experts
2190000,0.004447368421052636,Experts
2190000,0.004652631578947371,Experts
2190000,0.01372105263157895,Experts
2190000,0.0049947368421052645,Experts
2190000,0.0035473684210526324,Experts
2190000,0.004942105263157895,Experts
2190000,0.01603157894736842,Experts
2190000,0.0035947368421052634,Experts
2190000,0.004047368421052634,Experts
2190000,0.004042105263157893,Experts
2190000,0.0029999999999999983,Experts
2190000,0.00450526315789474,Experts
2190000,0.0033736842105263156,Experts
2190000,0.005194736842105264,Experts
2190000,0.006768421052631583,Experts
2190000,0.005847368421052632,Experts
2190000,0.004773684210526318,Experts
2190000,0.0016315789473684205,Experts
2190000,0.006599999999999999,Experts
2190000,0.005810526315789474,Experts
2190000,0.005257894736842104,Experts
2190000,0.004252631578947371,Experts
2190000,0.006463157894736843,Experts
2190000,0.004684210526315789,Experts
2190000,0.01406842105263158,Experts
2190000,0.006926315789473685,Experts
2190000,0.003378947368421055,New customers
2190000,0.007131578947368421,Closest expert
2190000,0.012878947368421056,New customers
2190000,0.00773684210526316,Closest expert
2190000,0.012694736842105267,New customers
2190000,0.006926315789473683,Closest expert
2190000,0.0034999999999999988,New customers
2190000,0.007710526315789473,Closest expert
2190000,0.0037526315789473694,New customers
2190000,0.007947368421052634,Closest expert
2190000,0.0031210526315789498,New customers
2190000,0.007263157894736843,Closest expert
2190000,0.005757894736842105,New customers
2190000,0.007394736842105263,Closest expert
2190000,0.005221052631578949,New customers
2190000,0.007663157894736844,Closest expert
2190000,0.007952631578947371,New customers
2190000,0.008215789473684211,Closest expert
2190000,0.004821052631578947,New customers
2190000,0.00691578947368421,Closest expert
2190000,0.004984210526315791,New customers
2190000,0.007384210526315791,Closest expert
2190000,0.0056052631578947425,New customers
2190000,0.0074894736842105285,Closest expert
2190000,0.004021052631578946,New customers
2190000,0.007468421052631579,Closest expert
2190000,0.004542105263157898,New customers
2190000,0.00745263157894737,Closest expert
2190000,0.004694736842105266,New customers
2190000,0.007768421052631579,Closest expert
2190000,0.015594736842105265,New customers
2190000,0.007710526315789475,Closest expert
2190000,0.005110526315789477,New customers
2190000,0.00748421052631579,Closest expert
2190000,0.004410526315789474,New customers
2190000,0.007705263157894736,Closest expert
2190000,0.005884210526315793,New customers
2190000,0.006878947368421052,Closest expert
2190000,0.006105263157894737,New customers
2190000,0.007489473684210528,Closest expert
2190000,0.006426315789473689,New customers
2190000,0.007789473684210528,Closest expert
2190000,0.003889473684210528,New customers
2190000,0.007310526315789476,Closest expert
2190000,0.004189473684210528,New customers
2190000,0.006794736842105264,Closest expert
2190000,0.004552631578947366,New customers
2190000,0.0070052631578947375,Closest expert
2190000,0.005931578947368421,New customers
2190000,0.007415789473684209,Closest expert
2190000,0.007721052631578951,New customers
2190000,0.00798421052631579,Closest expert
2190000,0.00703684210526316,New customers
2190000,0.006536842105263158,Closest expert
2190000,0.003631578947368421,New customers
2190000,0.007521052631578948,Closest expert
2190000,0.004894736842105261,New customers
2190000,0.00764736842105263,Closest expert
2190000,0.004557894736842107,New customers
2190000,0.007068421052631579,Closest expert
2190000,0.0032368421052631595,New customers
2190000,0.007610526315789476,Closest expert
2190000,0.007910526315789479,New customers
2190000,0.00796842105263158,Closest expert
2190000,0.008194736842105267,New customers
2190000,0.008052631578947369,Closest expert
2190000,0.004989473684210526,New customers
2190000,0.00763157894736842,Closest expert
2190000,0.003568421052631578,New customers
2190000,0.007378947368421053,Closest expert
2190000,0.0062894736842105305,New customers
2190000,0.008,Closest expert
2190000,0.004894736842105267,New customers
2190000,0.007389473684210527,Closest expert
2190000,0.009131578947368426,New customers
2190000,0.0082,Closest expert
2190000,0.004552631578947371,New customers
2190000,0.00706842105263158,Closest expert
2190000,0.005684210526315793,New customers
2190000,0.006905263157894737,Closest expert
2190000,0.00630526315789474,New customers
2190000,0.007794736842105265,Closest expert
2190000,0.005542105263157896,New customers
2190000,0.007021052631578948,Closest expert
2190000,0.012063157894736845,New customers
2190000,0.0075263157894736865,Closest expert
2190000,0.0030157894736842095,New customers
2190000,0.007905263157894738,Closest expert
2190000,0.0037105263157894723,New customers
2190000,0.007052631578947368,Closest expert
2190000,0.008778947368421055,New customers
2190000,0.008105263157894737,Closest expert
2190000,0.0090421052631579,New customers
2190000,0.007889473684210528,Closest expert
2190000,0.00743684210526316,New customers
2190000,0.007821052631578947,Closest expert
2190000,0.002952631578947368,New customers
2190000,0.006352631578947368,Closest expert
2190000,0.0062,New customers
2190000,0.00698421052631579,Closest expert
2190000,0.0033262631578947354,Average expert
3285000,0.009836842105263154,Experts
3285000,0.008036842105263158,Experts
3285000,0.009173684210526315,Experts
3285000,0.006694736842105266,Experts
3285000,0.003968421052631581,Experts
3285000,0.006736842105263158,Experts
3285000,0.0032999999999999987,Experts
3285000,0.006915789473684208,Experts
3285000,0.00810526315789474,Experts
3285000,0.003052631578947371,Experts
3285000,0.0051052631578947395,Experts
3285000,0.010699999999999998,Experts
3285000,0.013010526315789469,Experts
3285000,0.006384210526315788,Experts
3285000,0.007342105263157898,Experts
3285000,0.0017000000000000006,Experts
3285000,0.0076736842105263135,Experts
3285000,0.009931578947368416,Experts
3285000,0.003394736842105263,Experts
3285000,0.005142105263157895,Experts
3285000,0.010831578947368421,Experts
3285000,0.005794736842105262,Experts
3285000,0.008373684210526314,Experts
3285000,0.0021421052631578966,Experts
3285000,0.010705263157894739,Experts
3285000,0.00647894736842105,Experts
3285000,0.004278947368421054,Experts
3285000,0.0054421052631578965,Experts
3285000,0.008689473684210525,Experts
3285000,0.006400000000000002,Experts
3285000,0.0050736842105263144,Experts
3285000,0.0064157894736842115,Experts
3285000,0.0015894736842105273,Experts
3285000,0.0081,Experts
3285000,0.0023578947368421066,Experts
3285000,0.007215789473684212,Experts
3285000,0.009736842105263155,Experts
3285000,0.008057894736842108,Experts
3285000,0.0047315789473684235,Experts
3285000,0.0030421052631578955,Experts
3285000,0.008989473684210526,Experts
3285000,0.004794736842105265,Experts
3285000,0.007936842105263157,Experts
3285000,0.011231578947368422,Experts
3285000,0.005457894736842104,Experts
3285000,0.002836842105263161,Experts
3285000,0.005626315789473684,Experts
3285000,0.0029894736842105275,Experts
3285000,0.0017052631578947373,Experts
3285000,0.004736842105263159,Experts
3285000,0.007905263157894738,Experts
3285000,0.002136842105263158,Experts
3285000,0.002394736842105263,Experts
3285000,0.003784210526315791,Experts
3285000,0.004605263157894737,Experts
3285000,0.0033368421052631576,Experts
3285000,0.0022947368421052648,Experts
3285000,0.011357894736842103,Experts
3285000,0.0026736842105263173,Experts
3285000,0.0055842105263157905,Experts
3285000,0.008326315789473685,Experts
3285000,0.00826842105263158,Experts
3285000,0.001173684210526315,Experts
3285000,0.001773684210526315,Experts
3285000,0.010542105263157894,Experts
3285000,0.0061631578947368435,Experts
3285000,0.00587894736842105,Experts
3285000,0.004236842105263161,Experts
3285000,0.005121052631578948,Experts
3285000,0.002263157894736843,Experts
3285000,0.008868421052631576,Experts
3285000,0.0087,Experts
3285000,0.007447368421052633,Experts
3285000,0.007310526315789476,Experts
3285000,0.005600000000000001,Experts
3285000,0.006036842105263159,Experts
3285000,0.010757894736842105,Experts
3285000,0.006700000000000001,Experts
3285000,0.0037578947368421068,Experts
3285000,0.0037052631578947362,Experts
3285000,0.01569473684210526,Experts
3285000,0.00844736842105263,Experts
3285000,0.006842105263157895,Experts
3285000,0.001763157894736843,Experts
3285000,0.005231578947368421,Experts
3285000,0.0034421052631578965,Experts
3285000,0.0009578947368421054,Experts
3285000,0.004073684210526318,Experts
3285000,0.006784210526315794,Experts
3285000,0.008942105263157894,Experts
3285000,0.007421052631578948,Experts
3285000,0.00706842105263158,Experts
3285000,0.004457894736842108,Experts
3285000,0.0035842105263157887,Experts
3285000,0.005010526315789472,Experts
3285000,0.007194736842105264,Experts
3285000,0.0036000000000000008,Experts
3285000,0.00470526315789474,Experts
3285000,0.011789473684210527,Experts
3285000,0.006236842105263158,Experts
3285000,0.006657894736842105,New customers
3285000,0.007510526315789472,Closest expert
3285000,0.01246842105263158,New customers
3285000,0.006247368421052633,Closest expert
3285000,0.010384210526315791,New customers
3285000,0.00783684210526316,Closest expert
3285000,0.0016473684210526304,New customers
3285000,0.006689473684210527,Closest expert
3285000,0.004152631578947368,New customers
3285000,0.007468421052631579,Closest expert
3285000,0.005205263157894736,New customers
3285000,0.007810526315789471,Closest expert
3285000,0.006684210526315787,New customers
3285000,0.006952631578947368,Closest expert
3285000,0.003884210526315792,New customers
3285000,0.006400000000000002,Closest expert
3285000,0.011394736842105263,New customers
3285000,0.007289473684210526,Closest expert
3285000,0.00571052631578947,New customers
3285000,0.009005263157894733,Closest expert
3285000,0.009073684210526314,New customers
3285000,0.012405263157894732,Closest expert
3285000,0.005694736842105267,New customers
3285000,0.0064315789473684245,Closest expert
3285000,0.005389473684210527,New customers
3285000,0.007399999999999998,Closest expert
3285000,0.007110526315789474,New customers
3285000,0.007547368421052631,Closest expert
3285000,0.006752631578947369,New customers
3285000,0.007136842105263157,Closest expert
3285000,0.010152631578947366,New customers
3285000,0.008131578947368419,Closest expert
3285000,0.00963157894736842,New customers
3285000,0.006578947368421054,Closest expert
3285000,0.0035684210526315784,New customers
3285000,0.008626315789473682,Closest expert
3285000,0.003273684210526317,New customers
3285000,0.007426315789473683,Closest expert
3285000,0.005889473684210525,New customers
3285000,0.007736842105263158,Closest expert
3285000,0.00573157894736842,New customers
3285000,0.010784210526315785,Closest expert
3285000,0.004910526315789474,New customers
3285000,0.006815789473684209,Closest expert
3285000,0.006715789473684209,New customers
3285000,0.007457894736842103,Closest expert
3285000,0.0032842105263157896,New customers
3285000,0.006526315789473687,Closest expert
3285000,0.0035157894736842082,New customers
3285000,0.007810526315789469,Closest expert
3285000,0.005952631578947369,New customers
3285000,0.006426315789473685,Closest expert
3285000,0.010842105263157892,New customers
3285000,0.010247368421052627,Closest expert
3285000,0.001510526315789474,New customers
3285000,0.00708421052631579,Closest expert
3285000,0.0037315789473684226,New customers
3285000,0.006736842105263161,Closest expert
3285000,0.00666842105263158,New customers
3285000,0.0063684210526315805,Closest expert
3285000,0.00386842105263158,New customers
3285000,0.006073684210526319,Closest expert
3285000,0.003942105263157898,New customers
3285000,0.007731578947368418,Closest expert
3285000,0.00646842105263158,New customers
3285000,0.006931578947368421,Closest expert
3285000,0.00215263157894737,New customers
3285000,0.007331578947368423,Closest expert
3285000,0.003263157894736842,New customers
3285000,0.007526315789473685,Closest expert
3285000,0.00884210526315789,New customers
3285000,0.008652631578947363,Closest expert
3285000,0.0071368421052631584,New customers
3285000,0.00781578947368421,Closest expert
3285000,0.007768421052631582,New customers
3285000,0.007068421052631579,Closest expert
3285000,0.008126315789473683,New customers
3285000,0.008999999999999996,Closest expert
3285000,0.008831578947368423,New customers
3285000,0.006257894736842107,Closest expert
3285000,0.006684210526315791,New customers
3285000,0.005973684210526318,Closest expert
3285000,0.0033736842105263195,New customers
3285000,0.005173684210526318,Closest expert
3285000,0.012563157894736842,New customers
3285000,0.00543684210526316,Closest expert
3285000,0.003947368421052634,New customers
3285000,0.006584210526315789,Closest expert
3285000,0.008031578947368424,New customers
3285000,0.010763157894736839,Closest expert
3285000,0.01064736842105263,New customers
3285000,0.009015789473684206,Closest expert
3285000,0.00850526315789474,New customers
3285000,0.005863157894736845,Closest expert
3285000,0.009768421052631579,New customers
3285000,0.00628421052631579,Closest expert
3285000,0.003994736842105263,New customers
3285000,0.007968421052631576,Closest expert
3285000,0.007163157894736839,New customers
3285000,0.008726315789473683,Closest expert
3285000,0.0033215263157894736,Average expert
4380000,0.004905263157894738,Experts
4380000,0.0064473684210526305,Experts
4380000,0.009599999999999997,Experts
4380000,0.006263157894736842,Experts
4380000,0.004952631578947368,Experts
4380000,0.005631578947368419,Experts
4380000,0.0051736842105263164,Experts
4380000,0.005652631578947368,Experts
4380000,0.00843684210526316,Experts
4380000,0.006405263157894737,Experts
4380000,0.008921052631578948,Experts
4380000,0.007210526315789472,Experts
4380000,0.011005263157894733,Experts
4380000,0.003868421052631579,Experts
4380000,0.008421052631578947,Experts
4380000,0.005973684210526315,Experts
4380000,0.006221052631578948,Experts
4380000,0.010578947368421049,Experts
4380000,0.00376315789473684,Experts
4380000,0.006736842105263156,Experts
4380000,0.011663157894736842,Experts
4380000,0.001842105263157895,Experts
4380000,0.006342105263157894,Experts
4380000,0.0014368421052631578,Experts
4380000,0.012373684210526318,Experts
4380000,0.0033842105263157895,Experts
4380000,0.002536842105263157,Experts
4380000,0.005568421052631579,Experts
4380000,0.00869473684210526,Experts
4380000,0.007484210526315791,Experts
4380000,0.007015789473684207,Experts
4380000,0.0020842105263157895,Experts
4380000,0.002657894736842107,Experts
4380000,0.007036842105263157,Experts
4380000,0.001957894736842105,Experts
4380000,0.005705263157894736,Experts
4380000,0.006905263157894735,Experts
4380000,0.005663157894736842,Experts
4380000,0.002721052631578948,Experts
4380000,0.008252631578947369,Experts
4380000,0.009473684210526313,Experts
4380000,0.005189473684210527,Experts
4380000,0.006226315789473684,Experts
4380000,0.011747368421052631,Experts
4380000,0.005663157894736841,Experts
4380000,0.006394736842105265,Experts
4380000,0.00851578947368421,Experts
4380000,0.005242105263157895,Experts
4380000,0.0030000000000000014,Experts
4380000,0.002526315789473684,Experts
4380000,0.003105263157894735,Experts
4380000,0.0015578947368421053,Experts
4380000,0.00598421052631579,Experts
4380000,0.0027263157894736856,Experts
4380000,0.0023789473684210534,Experts
4380000,0.0072526315789473664,Experts
4380000,0.005057894736842106,Experts
4380000,0.013126315789473682,Experts
4380000,0.004073684210526318,Experts
4380000,0.004905263157894738,Experts
4380000,0.007905263157894735,Experts
4380000,0.003494736842105265,Experts
4380000,0.008952631578947372,Experts
4380000,0.007342105263157895,Experts
4380000,0.010178947368421051,Experts
4380000,0.004936842105263157,Experts
4380000,0.006689473684210525,Experts
4380000,0.005242105263157893,Experts
4380000,0.004710526315789474,Experts
4380000,0.004484210526315789,Experts
4380000,0.006178947368421052,Experts
4380000,0.00871578947368421,Experts
4380000,0.0073368421052631555,Experts
4380000,0.007200000000000001,Experts
4380000,0.006494736842105264,Experts
4380000,0.008173684210526316,Experts
4380000,0.00904736842105263,Experts
4380000,0.007710526315789473,Experts
4380000,0.005531578947368422,Experts
4380000,0.003500000000000001,Experts
4380000,0.013399999999999997,Experts
4380000,0.006236842105263157,Experts
4380000,0.007357894736842104,Experts
4380000,0.0011105263157894737,Experts
4380000,0.012857894736842106,Experts
4380000,0.011615789473684208,Experts
4380000,0.004568421052631579,Experts
4380000,0.0015736842105263174,Experts
4380000,0.0020421052631578954,Experts
4380000,0.009189473684210523,Experts
4380000,0.008210526315789472,Experts
4380000,0.0024315789473684218,Experts
4380000,0.003405263157894739,Experts
4380000,0.0013315789473684217,Experts
4380000,0.008021052631578948,Experts
4380000,0.00763157894736842,Experts
4380000,0.0018578947368421057,Experts
4380000,0.00815263157894737,Experts
4380000,0.012926315789473682,Experts
4380000,0.004647368421052629,Experts
4380000,0.004910526315789474,New customers
4380000,0.003742105263157895,Closest expert
4380000,0.005873684210526314,New customers
4380000,0.011084210526315787,Closest expert
4380000,0.005321052631578947,New customers
4380000,0.010068421052631577,Closest expert
4380000,0.004026315789473687,New customers
4380000,0.003757894736842104,Closest expert
4380000,0.004526315789473686,New customers
4380000,0.005552631578947366,Closest expert
4380000,0.004736842105263157,New customers
4380000,0.004205263157894739,Closest expert
4380000,0.006705263157894735,New customers
4380000,0.004678947368421053,Closest expert
4380000,0.003615789473684211,New customers
4380000,0.005457894736842104,Closest expert
4380000,0.012289473684210524,New customers
4380000,0.0058631578947368436,Closest expert
4380000,0.001026315789473685,New customers
4380000,0.0036210526315789476,Closest expert
4380000,0.005257894736842106,New customers
4380000,0.008310526315789473,Closest expert
4380000,0.00496842105263158,New customers
4380000,0.00528421052631579,Closest expert
4380000,0.005331578947368422,New customers
