Number of training steps,Wasserstein distance,Comparison with
1095000,0.008778947368421053,Experts
1095000,0.006521052631578949,Experts
1095000,0.005373684210526319,Experts
1095000,0.006763157894736847,Experts
1095000,0.0075000000000000015,Experts
1095000,0.009915789473684215,Experts
1095000,0.007100000000000004,Experts
1095000,0.00863157894736842,Experts
1095000,0.00852631578947369,Experts
1095000,0.007526315789473689,Experts
1095000,0.007347368421052637,Experts
1095000,0.006610526315789478,Experts
1095000,0.007000000000000001,Experts
1095000,0.007231578947368421,Experts
1095000,0.00737894736842106,Experts
1095000,0.006031578947368426,Experts
1095000,0.006878947368421054,Experts
1095000,0.0072894736842105306,Experts
1095000,0.0076052631578947365,Experts
1095000,0.007910526315789475,Experts
1095000,0.011605263157894743,Experts
1095000,0.005989473684210524,Experts
1095000,0.0054578947368421095,Experts
1095000,0.007089473684210527,Experts
1095000,0.01192631578947369,Experts
1095000,0.00976315789473684,Experts
1095000,0.009152631578947367,Experts
1095000,0.006489473684210527,Experts
1095000,0.01097368421052632,Experts
1095000,0.007684210526315793,Experts
1095000,0.007626315789473688,Experts
1095000,0.00806842105263158,Experts
1095000,0.006042105263157894,Experts
1095000,0.005357894736842111,Experts
1095000,0.00633684210526316,Experts
1095000,0.005705263157894741,Experts
1095000,0.006952631578947368,Experts
1095000,0.006536842105263163,Experts
1095000,0.008615789473684217,Experts
1095000,0.007657894736842112,Experts
1095000,0.006489473684210528,Experts
1095000,0.0057263157894736835,Experts
1095000,0.006736842105263161,Experts
1095000,0.012168421052631582,Experts
1095000,0.006215789473684213,Experts
1095000,0.0067052631578947385,Experts
1095000,0.00785789473684211,Experts
1095000,0.0070000000000000045,Experts
1095000,0.004889473684210524,Experts
1095000,0.005878947368421056,Experts
1095000,0.007352631578947373,Experts
1095000,0.005926315789473683,Experts
1095000,0.006026315789473689,Experts
1095000,0.008131578947368425,Experts
1095000,0.0067473684210526295,Experts
1095000,0.00617368421052632,Experts
1095000,0.005784210526315794,Experts
1095000,0.007347368421052635,Experts
1095000,0.004789473684210524,Experts
1095000,0.008415789473684213,Experts
1095000,0.005042105263157897,Experts
1095000,0.006657894736842104,Experts
1095000,0.004763157894736841,Experts
1095000,0.007515789473684215,Experts
1095000,0.006426315789473688,Experts
1095000,0.005042105263157896,Experts
1095000,0.003263157894736845,Experts
1095000,0.008652631578947367,Experts
1095000,0.0058368421052631585,Experts
1095000,0.007078947368421058,Experts
1095000,0.009510526315789473,Experts
1095000,0.005636842105263163,Experts
1095000,0.004994736842105266,Experts
1095000,0.006689473684210528,Experts
1095000,0.006131578947368424,Experts
1095000,0.006952631578947371,Experts
1095000,0.013289473684210532,Experts
1095000,0.007015789473684211,Experts
1095000,0.005526315789473686,Experts
1095000,0.007336842105263157,Experts
1095000,0.015342105263157898,Experts
1095000,0.006657894736842106,Experts
1095000,0.005836842105263161,Experts
1095000,0.0062684210526315785,Experts
1095000,0.005163157894736839,Experts
1095000,0.006515789473684212,Experts
1095000,0.00516315789473684,Experts
1095000,0.007826315789473685,Experts
1095000,0.008926315789473688,Experts
