Number of training steps,Wasserstein distance,Comparison with
1095000,0.010152631578947373,Experts
1095000,0.007463157894736847,Experts
1095000,0.007563157894736846,Experts
1095000,0.005757894736842109,Experts
1095000,0.0076368421052631615,Experts
1095000,0.008978947368421059,Experts
1095000,0.005800000000000008,Experts
1095000,0.008515789473684213,Experts
1095000,0.008242105263157903,Experts
1095000,0.006100000000000007,Experts
1095000,0.00803157894736843,New customers
1095000,0.008926315789473692,Closest expert
1095000,0.00963684210526316,New customers
1095000,0.007678947368421056,Closest expert
1095000,0.007847368421052636,New customers
1095000,0.007847368421052638,Closest expert
1095000,0.00809473684210527,New customers
1095000,0.008152631578947375,Closest expert
1095000,0.007915789473684216,New customers
1095000,0.008615789473684217,Closest expert
1095000,0.004136842105263163,New customers
1095000,0.004805263157894743,Closest expert
1095000,0.007078947368421058,New customers
1095000,0.007078947368421058,Closest expert
1095000,0.009542105263157899,New customers
1095000,0.008300000000000005,Closest expert
1095000,0.006989473684210528,New customers
1095000,0.007121052631578948,Closest expert
1095000,0.0077105263157894776,New customers
1095000,0.006952631578947372,Closest expert
1095000,0.010831578947368426,New customers
1095000,0.009100000000000006,Closest expert
1095000,0.005631578947368422,New customers
1095000,0.007878947368421055,Closest expert
1095000,0.007031578947368427,New customers
1095000,0.008036842105263163,Closest expert
1095000,0.00592105263157895,New customers
1095000,0.007963157894736842,Closest expert
1095000,0.011731578947368428,New customers
1095000,0.009800000000000007,Closest expert
1095000,0.00926842105263158,New customers
1095000,0.009168421052631583,Closest expert
1095000,0.008542105263157898,New customers
1095000,0.008173684210526317,Closest expert
1095000,0.007115789473684215,New customers
1095000,0.007263157894736847,Closest expert
1095000,0.01022631578947369,New customers
1095000,0.009331578947368427,Closest expert
1095000,0.006236842105263166,New customers
1095000,0.0056684210526315865,Closest expert
1095000,0.006989473684210533,New customers
1095000,0.009578947368421062,Closest expert
1095000,0.007747368421052636,New customers
1095000,0.007021052631578951,Closest expert
1095000,0.006015789473684214,New customers
