Number of training steps,Wasserstein distance,Comparison with
1095000,0.009989473684210529,Experts
1095000,0.007663157894736844,Experts
1095000,0.008931578947368426,Experts
1095000,0.005952631578947374,Experts
1095000,0.00873684210526316,Experts
1095000,0.010094736842105271,Experts
1095000,0.006563157894736851,Experts
1095000,0.009705263157894736,Experts
1095000,0.0054947368421052675,Experts
1095000,0.006005263157894739,Experts
1095000,0.005189473684210531,New customers
1095000,0.0063842105263157934,Closest expert
1095000,0.010573684210526322,New customers
1095000,0.008615789473684217,Closest expert
1095000,0.009610526315789476,New customers
1095000,0.008610526315789476,Closest expert
1095000,0.008873684210526318,New customers
1095000,0.00862105263157895,Closest expert
1095000,0.005431578947368425,New customers
1095000,0.006021052631578952,Closest expert
1095000,0.005052631578947373,New customers
1095000,0.005673684210526321,Closest expert
1095000,0.008531578947368421,New customers
1095000,0.008510526315789475,Closest expert
1095000,0.009852631578947373,New customers
1095000,0.008500000000000004,Closest expert
1095000,0.009463157894736843,New customers
1095000,0.009442105263157896,Closest expert
1095000,0.00928421052631579,New customers
1095000,0.008478947368421055,Closest expert
1095000,0.011494736842105271,New customers
1095000,0.009763157894736849,Closest expert
1095000,0.005815789473684208,New customers
1095000,0.00827894736842105,Closest expert
1095000,0.007778947368421055,New customers
1095000,0.008457894736842107,Closest expert
1095000,0.007494736842105264,New customers
1095000,0.00951578947368421,Closest expert
1095000,0.01152631578947369,New customers
1095000,0.0095421052631579,Closest expert
1095000,0.010526315789473684,New customers
1095000,0.01042105263157895,Closest expert
1095000,0.00936842105263158,New customers
1095000,0.009152631578947369,Closest expert
1095000,0.008526315789473686,New customers
1095000,0.008510526315789477,Closest expert
1095000,0.010421052631578952,New customers
1095000,0.009526315789473688,Closest expert
1095000,0.006384210526315792,New customers
1095000,0.006131578947368423,Closest expert
1095000,0.00627368421052632,New customers
1095000,0.008863157894736849,Closest expert
1095000,0.010178947368421053,New customers
1095000,0.009447368421052635,Closest expert
1095000,0.006252631578947367,New customers
1095000,0.008636842105263156,Closest expert
1095000,0.008200000000000002,New customers
1095000,0.008573684210526317,Closest expert
1095000,0.004789473684210529,New customers
1095000,0.005389473684210531,Closest expert
1095000,0.007084210526315793,New customers
1095000,0.00788421052631579,Closest expert
1095000,0.00843684210526316,New customers
1095000,0.008110526315789474,Closest expert
1095000,0.004805263157894742,New customers
1095000,0.006710526315789479,Closest expert
1095000,0.007205263157894744,New customers
1095000,0.005742105263157901,Closest expert
1095000,0.004900000000000005,New customers
1095000,0.005763157894736846,Closest expert
1095000,0.008942105263157895,New customers
1095000,0.008415789473684213,Closest expert
1095000,0.0064631578947368425,New customers
1095000,0.008121052631578949,Closest expert
1095000,0.008431578947368425,New customers
1095000,0.008457894736842109,Closest expert
1095000,0.011100000000000006,New customers
1095000,0.009936842105263164,Closest expert
1095000,0.008478947368421055,New customers
1095000,0.009215789473684214,Closest expert
1095000,0.006984210526315791,New customers
1095000,0.005726315789473689,Closest expert
1095000,0.004152631578947373,New customers
1095000,0.00617368421052632,Closest expert
1095000,0.005347368421052635,New customers
1095000,0.00607368421052632,Closest expert
1095000,0.007389473684210524,New customers
1095000,0.009815789473684208,Closest expert
1095000,0.00536842105263158,New customers
1095000,0.006100000000000001,Closest expert
1095000,0.005336842105263161,New customers
1095000,0.006831578947368423,Closest expert
1095000,0.006973684210526314,New customers
1095000,0.008826315789473684,Closest expert
1095000,0.0054315789473684244,New customers
1095000,0.005784210526315795,Closest expert
1095000,0.007557894736842113,New customers
1095000,0.006447368421052639,Closest expert
1095000,0.007363157894736839,New customers
1095000,0.00983157894736842,Closest expert
1095000,0.0038157894736842125,New customers
1095000,0.006147368421052634,Closest expert
1095000,0.006005263157894742,New customers
1095000,0.005957894736842111,Closest expert
1095000,0.010484210526315796,New customers
1095000,0.008368421052631584,Closest expert
1095000,0.004373684210526314,New customers
1095000,0.008810526315789477,Closest expert
1095000,0.009521052631578947,New customers
1095000,0.008515789473684211,Closest expert
1095000,0.00600263157894737,Average expert
2190000,0.00923684210526316,Experts
2190000,0.007710526315789478,Experts
2190000,0.007742105263157896,Experts
2190000,0.0045052631578947405,Experts
2190000,0.007978947368421052,Experts
2190000,0.00678947368421053,Experts
2190000,0.003936842105263163,Experts
2190000,0.008431578947368418,Experts
2190000,0.0062684210526315785,Experts
2190000,0.007068421052631576,Experts
2190000,0.005147368421052633,New customers
2190000,0.006052631578947369,Closest expert
2190000,0.008757894736842107,New customers
2190000,0.006800000000000002,Closest expert
2190000,0.007821052631578947,New customers
2190000,0.007247368421052634,Closest expert
2190000,0.007868421052631578,New customers
2190000,0.007826315789473685,Closest expert
2190000,0.005231578947368421,New customers
2190000,0.005736842105263158,Closest expert
2190000,0.0034789473684210537,New customers
2190000,0.004163157894736844,Closest expert
2190000,0.00788421052631579,New customers
2190000,0.008126315789473685,Closest expert
2190000,0.00925789473684211,New customers
2190000,0.007905263157894742,Closest expert
2190000,0.0072526315789473664,New customers
2190000,0.007726315789473682,Closest expert
2190000,0.007905263157894736,New customers
2190000,0.007405263157894737,Closest expert
2190000,0.007589473684210531,New customers
2190000,0.0058789473684210565,Closest expert
2190000,0.005689473684210523,New customers
