Number of training steps,Wasserstein distance,Comparison with
1095000,0.009842105263157899,Experts
1095000,0.008215789473684216,Experts
1095000,0.008231578947368427,Experts
1095000,0.005868421052631586,Experts
1095000,0.007489473684210532,Experts
1095000,0.009194736842105268,Experts
1095000,0.006626315789473694,Experts
1095000,0.008778947368421051,Experts
1095000,0.008594736842105271,Experts
1095000,0.00487894736842106,Experts
1095000,0.007000000000000008,New customers
1095000,0.007873684210526324,Closest expert
1095000,0.010778947368421056,New customers
1095000,0.008900000000000005,Closest expert
1095000,0.008342105263157899,New customers
1095000,0.00727894736842106,Closest expert
1095000,0.007873684210526321,New customers
1095000,0.0077000000000000055,Closest expert
1095000,0.007700000000000008,New customers
1095000,0.00839473684210527,Closest expert
1095000,0.0050631578947368475,New customers
1095000,0.005694736842105269,Closest expert
1095000,0.007836842105263163,New customers
1095000,0.007747368421052637,Closest expert
1095000,0.009710526315789478,New customers
1095000,0.008405263157894742,Closest expert
1095000,0.008689473684210528,New customers
1095000,0.00906842105263158,Closest expert
1095000,0.00852631578947369,New customers
1095000,0.0077736842105263215,Closest expert
1095000,0.01116315789473685,New customers
1095000,0.009431578947368428,Closest expert
1095000,0.007136842105263157,New customers
1095000,0.009452631578947367,Closest expert
1095000,0.006873684210526323,New customers
1095000,0.00784736842105264,Closest expert
1095000,0.005994736842105263,New customers
1095000,0.008452631578947366,Closest expert
1095000,0.011452631578947376,New customers
1095000,0.009457894736842111,Closest expert
1095000,0.009710526315789475,New customers
1095000,0.009431578947368426,Closest expert
1095000,0.008942105263157894,New customers
1095000,0.008926315789473683,Closest expert
1095000,0.007163157894736847,New customers
1095000,0.007057894736842111,Closest expert
1095000,0.010289473684210534,New customers
1095000,0.009394736842105272,Closest expert
1095000,0.0054421052631579,New customers
1095000,0.004921052631578954,Closest expert
1095000,0.006557894736842109,New customers
1095000,0.009147368421052637,Closest expert
1095000,0.008378947368421059,New customers
1095000,0.0076526315789473736,Closest expert
1095000,0.0057157894736842105,New customers
1095000,0.008089473684210525,Closest expert
1095000,0.007163157894736847,New customers
1095000,0.007442105263157899,Closest expert
1095000,0.003915789473684215,New customers
1095000,0.005531578947368426,Closest expert
1095000,0.006368421052631586,New customers
1095000,0.007457894736842111,Closest expert
1095000,0.006768421052631584,New customers
1095000,0.0071473684210526375,Closest expert
1095000,0.007673684210526324,New customers
1095000,0.008294736842105273,Closest expert
1095000,0.007342105263157902,New customers
1095000,0.00617894736842106,Closest expert
1095000,0.007131578947368428,New customers
1095000,0.007952631578947376,Closest expert
1095000,0.008089473684210532,New customers
1095000,0.0074210526315789515,Closest expert
1095000,0.005357894736842109,New customers
1095000,0.0071947368421052685,Closest expert
1095000,0.007389473684210533,New customers
1095000,0.007784210526315795,Closest expert
1095000,0.010015789473684216,New customers
1095000,0.008852631578947374,Closest expert
1095000,0.006621052631578953,New customers
1095000,0.007363157894736848,Closest expert
1095000,0.007352631578947372,New customers
1095000,0.006157894736842111,Closest expert
1095000,0.007747368421052639,New customers
1095000,0.008242105263157901,Closest expert
1095000,0.007394736842105271,New customers
1095000,0.008094736842105271,Closest expert
1095000,0.006842105263157894,New customers
1095000,0.009284210526315787,Closest expert
1095000,0.004731578947368427,New customers
1095000,0.0059421052631579005,Closest expert
1095000,0.005457894736842111,New customers
1095000,0.005326315789473691,Closest expert
1095000,0.006189473684210525,New customers
1095000,0.008010526315789473,Closest expert
1095000,0.005010526315789479,New customers
1095000,0.005500000000000007,Closest expert
1095000,0.007305263157894745,New customers
1095000,0.006436842105263166,Closest expert
1095000,0.0065789473684210505,New customers
1095000,0.00874736842105263,Closest expert
1095000,0.005268421052631583,New customers
1095000,0.005215789473684217,Closest expert
1095000,0.005163157894736849,New customers
1095000,0.005626315789473691,Closest expert
1095000,0.011557894736842109,New customers
1095000,0.009600000000000006,Closest expert
1095000,0.003063157894736843,New customers
1095000,0.007547368421052637,Closest expert
1095000,0.008868421052631584,New customers
1095000,0.007715789473684217,Closest expert
1095000,0.0058984210526315806,Average expert
2190000,0.0081,Experts
