Number of training steps,Wasserstein distance,Comparison with
1095000,0.008994736842105267,Experts
1095000,0.008263157894736847,Experts
1095000,0.00768947368421053,Experts
1095000,0.005031578947368428,Experts
1095000,0.006121052631578952,Experts
1095000,0.010368421052631584,Experts
1095000,0.005589473684210534,Experts
1095000,0.006731578947368424,Experts
1095000,0.008615789473684219,Experts
1095000,0.0065947368421052695,Experts
1095000,0.008247368421052637,New customers
1095000,0.009010526315789481,Closest expert
1095000,0.008568421052631583,New customers
1095000,0.006610526315789478,Closest expert
1095000,0.007631578947368424,New customers
1095000,0.007415789473684215,Closest expert
1095000,0.007463157894736846,New customers
1095000,0.0071684210526315835,Closest expert
1095000,0.00837894736842106,New customers
1095000,0.009100000000000009,Closest expert
1095000,0.004857894736842111,New customers
1095000,0.005500000000000007,Closest expert
1095000,0.006352631578947374,New customers
1095000,0.006442105263157899,Closest expert
1095000,0.00812105263157895,New customers
1095000,0.006768421052631583,Closest expert
1095000,0.00690526315789474,New customers
1095000,0.006826315789473687,Closest expert
1095000,0.0069789473684210585,New customers
1095000,0.0068947368421052695,Closest expert
1095000,0.012252631578947376,New customers
1095000,0.010521052631578954,Closest expert
1095000,0.005268421052631582,New customers
1095000,0.00750526315789474,Closest expert
1095000,0.007468421052631583,New customers
1095000,0.008431578947368427,Closest expert
1095000,0.005463157894736848,New customers
1095000,0.007331578947368424,Closest expert
1095000,0.01301052631578948,New customers
1095000,0.011073684210526322,Closest expert
1095000,0.009242105263157895,New customers
1095000,0.009147368421052637,Closest expert
1095000,0.008378947368421055,New customers
1095000,0.00805789473684211,Closest expert
1095000,0.006826315789473688,New customers
1095000,0.006984210526315794,Closest expert
1095000,0.011752631578947376,New customers
1095000,0.010857894736842115,Closest expert
1095000,0.006994736842105272,New customers
1095000,0.006357894736842113,Closest expert
1095000,0.0079421052631579,New customers
1095000,0.010531578947368427,Closest expert
1095000,0.00670526315789474,New customers
1095000,0.005931578947368425,Closest expert
1095000,0.005589473684210531,New customers
1095000,0.008026315789473689,Closest expert
1095000,0.008078947368421057,New customers
1095000,0.008200000000000004,Closest expert
1095000,0.004552631578947372,New customers
1095000,0.005200000000000006,Closest expert
1095000,0.006957894736842112,New customers
1095000,0.008036842105263162,Closest expert
1095000,0.00710526315789474,New customers
1095000,0.007421052631578951,Closest expert
1095000,0.009052631578947376,New customers
1095000,0.009473684210526325,Closest expert
1095000,0.006252631578947377,New customers
1095000,0.005147368421052639,Closest expert
1095000,0.00810000000000001,New customers
1095000,0.008878947368421063,Closest expert
1095000,0.008163157894736846,New customers
1095000,0.007536842105263162,Closest expert
1095000,0.00530526315789474,New customers
1095000,0.006721052631578951,Closest expert
1095000,0.00602631578947369,New customers
1095000,0.006326315789473689,Closest expert
1095000,0.012563157894736847,New customers
1095000,0.011400000000000007,Closest expert
1095000,0.005936842105263161,New customers
1095000,0.006694736842105268,Closest expert
1095000,0.00538947368421053,New customers
1095000,0.0050631578947368475,Closest expert
1095000,0.008410526315789481,New customers
1095000,0.00900000000000001,Closest expert
1095000,0.00861052631578948,New customers
1095000,0.009268421052631585,Closest expert
1095000,0.005200000000000002,New customers
1095000,0.00762105263157895,Closest expert
1095000,0.005347368421052638,New customers
1095000,0.006489473684210534,Closest expert
1095000,0.006557894736842111,New customers
1095000,0.0059315789473684275,Closest expert
1095000,0.005689473684210529,New customers
1095000,0.00760526315789474,Closest expert
1095000,0.004357894736842109,New customers
1095000,0.004905263157894743,Closest expert
1095000,0.007000000000000005,New customers
1095000,0.005342105263157902,Closest expert
1095000,0.005252631578947371,New customers
1095000,0.007526315789473687,Closest expert
1095000,0.006663157894736845,New customers
1095000,0.0064368421052631635,Closest expert
1095000,0.003878947368421058,New customers
1095000,0.004273684210526321,Closest expert
1095000,0.010026315789473689,New customers
1095000,0.007910526315789477,Closest expert
1095000,0.002826315789473684,New customers
1095000,0.00655789473684211,Closest expert
1095000,0.008110526315789478,New customers
1095000,0.007089473684210533,Closest expert
1095000,0.0046384210526315825,Average expert
2190000,0.00876842105263158,Experts
2190000,0.007747368421052633,Experts
2190000,0.008931578947368422,Experts
2190000,0.005484210526315787,Experts
2190000,0.00616842105263158,Experts
2190000,0.006610526315789476,Experts
2190000,0.004484210526315789,Experts
2190000,0.006694736842105261,Experts
2190000,0.004352631578947372,Experts
2190000,0.003552631578947369,Experts
2190000,0.002773684210526319,New customers
2190000,0.003684210526315793,Closest expert
2190000,0.010447368421052632,New customers
2190000,0.00848947368421053,Closest expert
2190000,0.008631578947368419,New customers
2190000,0.007747368421052632,Closest expert
2190000,0.00672105263157895,New customers
2190000,0.006457894736842108,Closest expert
2190000,0.003131578947368423,New customers
2190000,0.003684210526315792,Closest expert
2190000,0.004347368421052629,New customers
2190000,0.0046631578947368395,Closest expert
2190000,0.004936842105263161,New customers
2190000,0.005331578947368424,Closest expert
2190000,0.010563157894736845,New customers
2190000,0.009210526315789476,Closest expert
2190000,0.006199999999999999,New customers
2190000,0.006852631578947367,Closest expert
