Number of training steps,Wasserstein distance,Comparison with
1095000,0.010694736842105267,Experts
1095000,0.007257894736842111,Experts
1095000,0.008236842105263164,Experts
1095000,0.006884210526315797,Experts
1095000,0.00834736842105264,Experts
1095000,0.010173684210526324,Experts
1095000,0.006684210526315798,Experts
1095000,0.009015789473684211,Experts
1095000,0.009215789473684219,Experts
1095000,0.006478947368421061,Experts
1095000,0.007752631578947377,New customers
1095000,0.008631578947368431,Closest expert
1095000,0.010500000000000004,New customers
1095000,0.008552631578947372,Closest expert
1095000,0.009121052631578952,New customers
1095000,0.007994736842105271,Closest expert
1095000,0.00811052631578948,New customers
1095000,0.007942105263157901,Closest expert
1095000,0.008689473684210535,New customers
1095000,0.00946842105263159,Closest expert
1095000,0.007042105263157904,New customers
1095000,0.007636842105263167,Closest expert
1095000,0.008673684210526323,New customers
1095000,0.00879473684210527,Closest expert
1095000,0.009247368421052638,New customers
1095000,0.007894736842105269,Closest expert
1095000,0.008252631578947369,New customers
1095000,0.008336842105263158,Closest expert
1095000,0.007763157894736848,New customers
1095000,0.007678947368421059,Closest expert
1095000,0.011721052631578955,New customers
1095000,0.009989473684210534,Closest expert
1095000,0.007510526315789476,New customers
1095000,0.009642105263157898,Closest expert
1095000,0.006115789473684216,New customers
1095000,0.006642105263157899,Closest expert
1095000,0.007210526315789477,New customers
1095000,0.009194736842105264,Closest expert
1095000,0.011426315789473692,New customers
1095000,0.009521052631578954,Closest expert
1095000,0.009284210526315792,New customers
1095000,0.009189473684210532,Closest expert
1095000,0.009310526315789476,New customers
1095000,0.009142105263157898,Closest expert
1095000,0.008231578947368425,New customers
1095000,0.009036842105263163,Closest expert
1095000,0.010584210526315797,New customers
1095000,0.009689473684210534,Closest expert
1095000,0.007826315789473693,New customers
1095000,0.007205263157894746,Closest expert
1095000,0.007921052631578954,New customers
1095000,0.010510526315789484,Closest expert
1095000,0.0076631578947368465,New customers
1095000,0.007142105263157899,Closest expert
1095000,0.00623684210526316,New customers
1095000,0.008463157894736843,Closest expert
1095000,0.006552631578947375,New customers
1095000,0.006847368421052637,Closest expert
1095000,0.005757894736842113,New customers
1095000,0.007142105263157904,Closest expert
1095000,0.0065578947368421115,New customers
1095000,0.007347368421052637,Closest expert
1095000,0.007973684210526324,New customers
1095000,0.008336842105263163,Closest expert
1095000,0.008215789473684218,New customers
1095000,0.008857894736842115,Closest expert
1095000,0.007794736842105272,New customers
1095000,0.006736842105263167,Closest expert
1095000,0.007710526315789483,New customers
