Number of training steps,Wasserstein distance,Comparison with
1095000,0.008968421052631584,Experts
1095000,0.007184210526315795,Experts
1095000,0.00841052631578948,Experts
1095000,0.006147368421052638,Experts
1095000,0.007147368421052637,Experts
1095000,0.011068421052631585,Experts
1095000,0.00629473684210527,Experts
1095000,0.007800000000000001,Experts
1095000,0.005500000000000006,Experts
1095000,0.006857894736842113,Experts
1095000,0.00512631578947369,New customers
1095000,0.005863157894736848,Closest expert
1095000,0.009957894736842107,New customers
1095000,0.008047368421052635,Closest expert
1095000,0.007457894736842108,New customers
1095000,0.006952631578947373,Closest expert
1095000,0.008531578947368426,New customers
1095000,0.008363157894736847,Closest expert
1095000,0.005305263157894743,New customers
1095000,0.005868421052631584,Closest expert
1095000,0.004973684210526321,New customers
1095000,0.005542105263157901,Closest expert
1095000,0.0064578947368421095,New customers
1095000,0.0064578947368421095,Closest expert
1095000,0.009878947368421057,New customers
1095000,0.008584210526315793,Closest expert
1095000,0.007800000000000003,New customers
1095000,0.0076315789473684215,Closest expert
1095000,0.007810526315789478,New customers
1095000,0.007568421052631583,Closest expert
1095000,0.011878947368421058,New customers
1095000,0.01014736842105264,Closest expert
1095000,0.006236842105263159,New customers
1095000,0.008526315789473686,Closest expert
1095000,0.006115789473684216,New customers
1095000,0.006831578947368426,Closest expert
1095000,0.0054578947368421095,New customers
1095000,0.007673684210526317,Closest expert
1095000,0.012847368421052639,New customers
1095000,0.01092631578947369,Closest expert
1095000,0.009289473684210528,New customers
1095000,0.009068421052631583,Closest expert
1095000,0.007631578947368423,New customers
1095000,0.007505263157894739,Closest expert
1095000,0.006573684210526321,New customers
1095000,0.006936842105263163,Closest expert
1095000,0.011342105263157898,New customers
1095000,0.01044736842105264,Closest expert
1095000,0.006831578947368429,New customers
1095000,0.00621052631578948,Closest expert
1095000,0.008426315789473688,New customers
1095000,0.011015789473684218,Closest expert
1095000,0.00805789473684211,New customers
1095000,0.007463157894736847,Closest expert
1095000,0.005563157894736845,New customers
1095000,0.008184210526315792,Closest expert
1095000,0.006078947368421058,New customers
1095000,0.0064421052631579,Closest expert
1095000,0.004700000000000006,New customers
1095000,0.006247368421052638,Closest expert
1095000,0.005873684210526321,New customers
